Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,SalePrice
2612,20,3,0.0,1213,1,2,1,3,0,0,0,11,2,2,0,2,5,6,1976,2003,1,1,9,10,3,0.0,3,4,2,2,3,3,3,1090.0,5,0.0,0.0,1090.0,1,4,1,4,0,1178,1.0,0.0,1,1,3,1,3,6,6,0,5,1,1976.0,2,2.0,502.0,4,4,2,0,44,0,0,88,0,3,2,4,0,6,2007,8,4,1178,184021.843582599
10,190,3,50.0,405,1,2,3,3,0,0,0,3,0,0,1,1,5,6,1939,1950,1,1,8,8,3,0.0,3,4,0,3,3,3,2,851.0,5,0.0,140.0,991.0,1,0,1,4,0,1077,1.0,0.0,1,0,2,2,3,5,6,2,4,1,1939.0,1,1.0,205.0,2,4,2,0,4,0,0,0,0,3,4,4,0,1,2008,8,4,1077,118000.0
1945,20,3,53.0,1735,1,2,0,1,0,1,0,22,2,2,0,2,9,5,2004,2004,3,1,12,13,1,296.0,0,4,2,0,3,1,2,1337.0,5,0.0,547.0,1884.0,1,0,1,4,0,1884,1.0,0.0,2,0,2,1,0,7,6,1,2,1,2004.0,0,3.0,670.0,4,4,2,214,76,0,0,0,0,3,4,4,0,9,2008,8,4,1884,181824.300998793
1839,20,3,50.0,139,1,2,0,3,0,4,0,19,2,2,0,2,4,9,1946,2001,1,1,8,8,3,0.0,3,2,1,1,3,3,5,0.0,5,0.0,560.0,560.0,1,0,1,0,0,704,0.0,1.0,1,0,2,1,1,4,6,0,5,4,1946.0,2,1.0,220.0,4,4,2,0,0,24,0,0,0,3,4,4,0,9,2009,8,4,704,159040.069562187
709,60,3,65.0,753,1,2,0,3,0,4,0,8,2,2,0,5,7,5,2007,2007,3,1,12,13,3,0.0,2,4,2,2,3,0,5,0.0,5,0.0,728.0,728.0,1,0,1,4,0,1456,0.0,0.0,2,1,3,1,2,8,6,1,2,1,2007.0,0,2.0,400.0,4,4,2,100,24,0,0,0,0,3,4,4,0,7,2007,6,5,1456,179540.0
256,60,3,66.0,681,1,2,0,3,0,4,0,8,2,2,0,5,7,5,1999,1999,1,1,12,13,1,302.0,2,4,2,2,3,3,5,0.0,5,0.0,975.0,975.0,1,0,1,4,0,2291,0.0,0.0,2,1,4,1,2,8,6,1,4,3,1999.0,0,2.0,429.0,4,4,2,192,0,0,0,0,0,3,4,4,0,2,2006,8,4,2291,230000.0
1618,20,3,50.0,324,1,2,3,3,0,4,0,11,2,2,0,2,5,7,1971,2004,1,1,12,13,3,0.0,3,2,1,3,3,3,0,469.0,5,0.0,395.0,864.0,1,0,1,4,0,874,0.0,0.0,1,0,3,1,3,5,6,0,5,5,1971.0,2,1.0,352.0,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2010,3,4,874,173364.161505756
390,60,3,96.0,1482,1,2,3,3,0,4,0,16,2,2,0,5,10,5,2007,2008,1,1,12,13,2,272.0,0,4,2,0,3,0,2,1280.0,5,0.0,402.0,1682.0,1,0,1,4,0,2332,1.0,0.0,2,1,3,1,0,9,6,1,0,3,2008.0,0,3.0,846.0,4,4,2,196,134,0,0,0,0,3,4,4,0,8,2008,6,5,2332,426000.0
1582,20,3,68.0,417,1,2,3,3,0,4,0,5,2,2,0,2,5,6,1972,1972,1,1,13,14,3,0.0,3,4,1,3,3,0,0,480.0,5,0.0,396.0,876.0,1,4,1,4,0,876,1.0,0.0,1,0,3,1,3,5,6,0,5,5,1977.0,2,2.0,484.0,4,4,2,0,0,0,0,0,0,3,2,4,0,6,2010,8,4,876,174401.317715566
925,20,3,79.0,1045,1,2,3,3,0,4,0,14,2,2,0,2,6,6,1980,1980,1,1,9,10,1,157.0,3,2,1,2,3,3,1,625.0,3,1061.0,0.0,1686.0,1,4,1,4,0,1686,1.0,0.0,2,0,3,1,3,7,6,1,4,1,1980.0,2,2.0,612.0,4,4,2,384,131,0,0,0,0,3,4,4,0,5,2006,8,4,1686,207500.0
2037,160,1,24.0,54,1,1,3,3,0,4,0,21,2,2,3,5,8,5,1999,2000,1,1,8,8,1,456.0,2,4,2,2,3,3,2,813.0,5,0.0,147.0,960.0,1,0,1,4,0,1607,1.0,0.0,2,1,3,1,2,7,6,0,5,5,2000.0,2,2.0,480.0,4,4,2,169,0,0,0,0,0,3,4,4,0,12,2008,3,4,1607,173310.56154032
2339,20,3,76.0,1127,1,2,3,3,0,4,0,21,2,2,0,2,8,5,2006,2006,1,1,12,13,1,248.0,2,4,2,2,3,2,2,28.0,5,0.0,1496.0,1524.0,1,2,1,4,0,1534,0.0,0.0,2,0,3,1,2,7,6,1,2,1,2006.0,0,2.0,484.0,4,4,2,168,46,0,0,0,0,3,4,4,0,1,2007,8,3,1534,177733.78193528
1225,60,3,60.0,1732,1,2,0,3,0,4,0,8,6,2,0,5,7,5,2004,2005,1,1,12,13,3,0.0,2,4,2,2,3,0,2,724.0,5,0.0,64.0,788.0,1,0,1,4,0,1490,1.0,0.0,2,1,3,1,2,8,6,1,2,1,2004.0,0,2.0,388.0,4,4,2,100,75,0,0,0,0,3,4,4,0,2,2008,8,4,1490,184000.0
1947,120,3,60.0,541,1,2,3,1,0,4,0,22,4,4,4,2,9,5,2007,2007,3,1,8,8,1,178.0,0,4,2,0,3,1,2,1034.0,5,0.0,676.0,1710.0,1,0,1,4,0,1710,1.0,0.0,2,0,2,1,0,6,6,1,2,1,2007.0,1,2.0,557.0,4,4,2,156,48,0,0,0,0,3,4,4,0,7,2008,8,4,1710,165281.292597397
740,60,3,65.0,826,1,2,0,3,0,4,0,5,2,2,0,5,7,5,2004,2004,1,1,12,13,3,0.0,2,4,2,2,3,3,5,0.0,5,0.0,864.0,864.0,1,0,1,4,0,1728,0.0,0.0,2,1,3,1,2,7,6,0,5,1,2004.0,1,2.0,572.0,4,4,2,187,56,0,0,0,0,3,4,4,0,4,2009,8,4,1728,190000.0
41,20,3,84.0,661,1,2,3,3,0,4,0,12,2,2,0,2,6,5,1965,1965,1,1,13,14,1,101.0,3,4,1,3,3,3,4,643.0,5,0.0,445.0,1088.0,1,0,1,4,0,1324,0.0,0.0,2,0,3,1,3,6,6,1,4,1,1965.0,1,2.0,440.0,4,4,2,0,138,0,0,0,0,3,1,4,0,12,2006,8,0,1324,160000.0
869,60,3,0.0,1705,1,2,1,3,0,0,0,8,1,2,0,5,5,6,1948,1950,1,1,9,10,3,0.0,3,4,3,4,4,4,6,0.0,6,0.0,0.0,0.0,1,2,1,4,53,2320,0.0,0.0,2,0,2,1,3,7,6,1,4,1,1979.0,2,2.0,672.0,4,4,1,120,144,0,0,0,0,3,4,4,0,5,2006,8,4,2267,169000.0
540,20,3,0.0,1300,1,2,3,3,0,4,0,5,2,2,0,2,8,5,2001,2002,1,1,12,13,1,479.0,2,4,2,2,3,0,2,1358.0,5,0.0,223.0,1581.0,1,0,1,4,0,1601,1.0,0.0,2,0,3,1,2,6,6,1,4,1,2001.0,1,2.0,670.0,4,4,2,180,0,0,0,0,0,3,2,2,2000,5,2010,8,4,1601,272000.0
2443,30,4,60.0,367,1,2,3,3,0,4,0,17,2,2,0,2,5,8,1940,1950,1,1,12,13,2,279.0,3,4,1,3,3,3,5,0.0,5,0.0,808.0,808.0,1,0,1,4,0,1072,0.0,0.0,1,0,2,1,3,5,6,2,2,5,1940.0,2,2.0,379.0,4,4,2,0,0,0,0,0,0,3,4,4,0,5,2007,8,4,1072,162162.525245786
1372,80,3,80.0,895,1,2,3,3,0,4,0,12,2,2,0,7,6,6,1955,1996,3,1,0,0,3,0.0,3,4,1,3,3,0,1,831.0,5,0.0,161.0,992.0,1,2,1,4,0,1661,1.0,0.0,1,0,3,1,2,8,6,1,4,3,1955.0,1,1.0,377.0,4,4,2,0,28,0,0,178,0,3,2,4,0,10,2008,8,4,1661,165500.0
1146,50,4,52.0,261,1,2,3,3,0,4,0,3,2,2,0,0,5,6,1928,1950,1,1,8,8,3,0.0,3,4,0,3,3,3,5,0.0,5,0.0,1042.0,1042.0,1,0,1,4,0,1576,0.0,0.0,1,0,3,1,3,8,6,1,2,5,1928.0,2,1.0,225.0,4,4,2,0,0,0,0,0,0,3,4,4,0,8,2006,8,3,1576,149000.0
1032,75,3,102.0,1758,1,2,3,3,0,0,0,18,2,2,0,3,7,3,1920,1970,1,1,13,10,3,0.0,3,4,0,3,3,3,2,523.0,5,0.0,301.0,824.0,1,0,1,4,397,3082,1.0,0.0,2,1,5,1,3,12,6,2,4,2,1970.0,0,2.0,672.0,4,4,2,136,63,0,0,0,0,3,4,4,0,8,2009,8,4,2685,197000.0
373,120,3,50.0,364,1,2,3,3,0,4,0,20,2,2,4,2,6,5,1984,1984,1,1,9,10,3,0.0,3,4,1,2,3,3,0,623.0,3,121.0,0.0,744.0,1,4,1,4,0,752,1.0,0.0,1,0,2,1,3,4,6,0,5,1,1984.0,2,1.0,264.0,4,4,2,353,0,0,0,90,0,3,2,4,0,2,2010,8,4,752,125000.0
668,20,3,65.0,545,1,2,3,3,0,4,0,20,2,2,0,2,6,5,1994,1998,1,1,6,6,1,258.0,3,4,2,2,3,3,2,1138.0,5,0.0,270.0,1408.0,1,0,1,4,0,1679,1.0,0.0,2,0,3,1,2,7,6,1,1,1,1994.0,1,2.0,575.0,4,4,2,224,42,0,0,0,0,3,4,4,0,10,2008,8,4,1679,193500.0
358,120,4,44.0,133,1,2,3,3,0,4,0,10,2,2,4,2,5,5,1976,1976,1,1,5,5,3,0.0,3,4,2,2,3,3,0,874.0,5,0.0,268.0,1142.0,1,4,1,4,0,1142,1.0,0.0,1,1,3,1,3,6,6,1,3,1,1976.0,0,2.0,528.0,4,4,2,536,90,0,0,0,0,3,2,4,0,8,2007,8,4,1142,134000.0
968,20,3,0.0,397,1,2,0,3,0,4,0,12,2,2,0,2,5,7,1955,1955,3,1,13,14,1,151.0,3,4,1,3,3,3,0,902.0,5,0.0,196.0,1098.0,1,4,1,4,0,1098,1.0,0.0,1,0,3,1,3,6,6,0,5,1,1955.0,2,1.0,260.0,4,4,2,0,0,0,0,0,0,3,4,4,0,7,2008,8,4,1098,135000.0
1354,50,3,56.0,1703,1,2,0,3,0,1,0,15,2,2,0,0,8,5,1995,1996,3,1,12,13,1,579.0,2,4,2,2,3,0,2,816.0,5,0.0,1217.0,2033.0,1,0,1,4,0,3238,1.0,0.0,2,1,4,1,2,9,6,1,0,1,1996.0,0,3.0,666.0,4,4,2,283,86,0,0,0,0,3,4,4,0,3,2010,8,4,3238,410000.0
1036,20,3,0.0,1314,1,2,0,3,0,1,0,7,2,2,0,2,4,3,1957,1957,1,1,13,14,3,0.0,3,2,3,4,4,4,6,0.0,6,0.0,0.0,0.0,1,0,0,4,0,845,0.0,0.0,1,0,3,1,3,5,6,0,5,5,1957.0,2,1.0,290.0,4,4,0,186,0,0,0,0,0,3,4,4,0,1,2009,8,4,845,84000.0
471,120,3,0.0,307,1,2,0,3,0,0,0,22,2,2,4,2,8,5,1985,1985,1,1,6,6,3,0.0,2,4,2,2,3,0,2,368.0,1,1120.0,0.0,1488.0,1,4,1,4,0,1502,1.0,0.0,1,1,1,1,2,4,6,0,5,1,1985.0,1,2.0,528.0,4,4,2,0,54,0,0,140,0,3,4,4,0,6,2010,8,4,1502,212000.0
1397,20,3,0.0,1944,1,2,0,0,0,4,2,23,2,2,0,2,5,5,1948,1950,1,1,13,14,3,0.0,3,4,1,3,3,0,1,353.0,4,334.0,60.0,747.0,1,4,1,4,0,1687,1.0,0.0,1,0,3,1,3,7,2,2,4,5,1966.0,2,2.0,572.0,4,4,0,0,0,50,0,0,0,3,4,4,0,6,2010,8,4,1687,160000.0
2550,20,3,128.0,1928,1,2,0,0,0,4,0,7,2,2,0,2,10,5,2008,2009,3,1,5,5,2,1224.0,0,4,2,0,3,1,2,4010.0,5,0.0,1085.0,5095.0,1,0,1,4,0,5095,1.0,1.0,2,1,2,1,0,15,6,2,2,1,2008.0,0,3.0,1154.0,4,4,2,546,484,0,0,0,0,3,4,4,17000,10,2007,6,5,5095,230841.338626282
1550,50,4,52.0,261,1,2,3,3,0,4,0,3,2,2,0,0,5,5,1930,1950,1,1,8,8,3,0.0,3,4,0,3,3,3,3,448.0,5,0.0,480.0,928.0,1,4,1,1,0,1536,0.0,0.0,2,0,4,1,3,7,6,1,2,5,1930.0,2,2.0,480.0,4,4,2,0,10,0,0,0,0,3,2,4,0,3,2010,8,4,1536,181922.15256011
1257,20,3,91.0,1675,1,2,0,3,0,0,0,15,2,2,0,2,8,5,1994,1994,3,1,6,6,1,554.0,2,4,2,2,3,1,2,1314.0,5,0.0,672.0,1986.0,1,0,1,4,0,1987,1.0,0.0,2,0,2,1,2,7,6,1,4,1,1994.0,0,2.0,691.0,4,4,2,262,36,0,0,0,0,3,4,4,0,8,2008,8,4,1987,301500.0
2095,190,4,60.0,1172,1,0,3,3,0,4,0,17,2,2,1,0,6,6,1940,1950,1,1,13,14,3,0.0,3,4,1,3,3,3,1,590.0,5,0.0,294.0,884.0,1,4,1,4,0,1436,0.0,0.0,2,0,3,2,3,8,6,2,2,5,1940.0,2,2.0,828.0,4,4,2,0,0,126,0,0,0,3,4,4,0,5,2008,2,4,1436,181625.666399474
1556,50,3,72.0,1133,1,2,0,3,0,4,0,4,2,2,0,0,5,3,1917,1950,1,1,13,14,3,0.0,3,4,0,2,0,3,5,0.0,5,0.0,689.0,689.0,1,2,0,4,0,1224,0.0,0.0,1,1,3,1,4,6,4,0,5,5,1917.0,2,1.0,180.0,1,1,0,0,0,248,0,0,0,3,4,4,0,1,2010,0,4,1224,175080.111822945
2551,180,4,35.0,95,1,2,3,3,0,4,0,7,2,2,4,6,6,5,2005,2005,1,1,12,13,2,76.0,3,4,2,2,3,1,2,467.0,5,0.0,80.0,547.0,1,0,1,4,0,1072,1.0,0.0,1,0,2,1,2,5,6,0,5,2,2005.0,0,2.0,525.0,4,4,2,0,44,0,0,0,0,3,4,4,0,5,2007,8,4,1072,155225.19006632
1251,20,3,93.0,1246,1,2,3,3,0,0,0,12,2,2,0,2,7,5,1968,1968,3,1,3,3,3,0.0,2,4,1,3,3,3,0,1065.0,5,0.0,1045.0,2110.0,1,0,1,4,0,2110,1.0,0.0,2,1,3,1,0,8,6,2,4,1,1968.0,0,2.0,522.0,4,4,2,0,0,0,0,0,0,3,4,4,0,4,2010,8,4,2110,244000.0
1700,60,3,79.0,769,1,2,3,3,0,4,0,15,2,2,0,5,7,5,1995,1996,1,1,12,13,1,286.0,2,4,2,2,3,3,2,816.0,5,0.0,254.0,1070.0,1,0,1,4,0,2061,1.0,0.0,2,1,3,1,2,7,6,1,4,1,1995.0,0,2.0,647.0,4,4,2,296,102,209,0,0,0,3,4,4,0,11,2009,8,4,2061,183982.158993126
1253,20,3,62.0,957,1,2,3,3,0,4,0,11,2,2,0,2,5,6,1968,1968,1,1,6,6,3,0.0,3,4,1,3,3,3,1,510.0,5,0.0,354.0,864.0,1,4,1,4,0,874,1.0,0.0,1,0,3,1,3,5,6,0,5,1,1968.0,1,1.0,288.0,4,4,2,33,0,0,0,0,0,3,1,2,600,11,2009,8,4,874,130000.0
2708,20,3,0.0,1552,1,2,0,3,0,1,0,19,2,2,0,2,5,6,1965,1965,1,1,6,6,3,0.0,3,4,1,3,3,3,4,712.0,5,0.0,312.0,1024.0,1,4,1,4,0,1024,0.0,0.0,1,1,3,1,3,5,6,0,5,1,1965.0,2,1.0,308.0,4,4,2,0,0,0,0,0,0,3,2,4,0,1,2006,8,4,1024,183433.472466085
80,50,4,60.0,1089,1,0,3,3,0,0,0,17,2,2,0,5,5,6,1910,1981,1,1,13,14,3,0.0,3,4,2,3,3,3,5,0.0,5,0.0,440.0,440.0,1,2,1,4,0,1230,0.0,0.0,1,1,2,1,3,5,6,0,5,5,1966.0,2,2.0,440.0,4,4,2,74,0,128,0,0,0,3,2,4,0,5,2009,8,4,1230,110000.0
1173,160,1,35.0,120,1,1,0,3,0,4,0,21,2,2,4,5,7,5,2006,2007,1,1,8,8,3,0.0,2,4,2,2,3,3,5,0.0,5,0.0,625.0,625.0,1,0,1,4,0,1250,0.0,0.0,2,1,2,1,2,5,6,0,5,5,2006.0,0,2.0,625.0,4,4,2,0,54,0,0,0,0,3,4,4,0,3,2008,8,4,1250,171900.0
815,50,3,45.0,578,1,0,3,3,0,4,0,7,2,2,0,0,5,7,1918,1950,1,1,11,12,3,0.0,3,4,0,3,3,3,5,0.0,5,0.0,686.0,686.0,2,2,1,4,0,1250,0.0,1.0,1,1,3,1,1,7,6,0,5,5,1955.0,2,1.0,280.0,4,4,1,207,0,96,0,0,0,3,4,4,0,7,2006,8,4,1250,116000.0
1853,120,3,42.0,135,1,2,3,3,0,4,0,7,2,2,4,2,5,5,1984,1984,1,1,6,6,1,149.0,2,4,1,2,3,2,2,552.0,0,393.0,104.0,1049.0,1,4,1,4,0,1049,1.0,0.0,2,0,2,1,2,5,6,0,5,1,1984.0,0,1.0,266.0,4,4,2,0,105,0,0,0,0,3,4,4,0,2,2009,8,4,1049,151217.259961305
2221,120,4,44.0,106,1,2,0,1,0,4,1,6,2,2,4,2,8,5,2007,2008,3,1,5,5,2,186.0,0,4,2,0,3,1,2,1476.0,5,0.0,120.0,1596.0,1,0,1,4,0,1648,1.0,1.0,2,0,2,1,0,5,6,1,2,1,2007.0,0,2.0,525.0,4,4,2,162,53,0,153,0,0,3,4,4,0,8,2008,6,5,1648,157972.82120994
2863,20,3,75.0,527,1,2,3,3,0,4,0,7,2,2,0,2,6,5,2002,2002,1,1,12,13,3,0.0,3,4,2,2,3,0,2,475.0,0,297.0,142.0,914.0,1,0,1,4,0,914,1.0,0.0,1,0,2,1,2,4,6,0,5,6,0.0,3,0.0,0.0,5,5,0,32,0,0,0,0,0,3,4,4,0,4,2006,8,4,914,163628.142248426
2106,70,4,60.0,1279,1,2,3,3,0,4,0,17,2,2,0,5,2,1,1920,1950,1,1,0,0,3,0.0,1,1,0,1,0,3,5,0.0,5,0.0,723.0,723.0,1,4,0,4,0,1086,0.0,0.0,1,0,2,1,3,5,0,0,5,5,1920.0,2,2.0,400.0,1,3,0,0,24,144,0,0,0,3,4,4,0,11,2008,3,4,1086,176041.882371574
134,20,3,0.0,310,1,2,0,3,0,4,0,23,2,2,0,2,8,5,2001,2002,1,1,12,13,1,136.0,2,4,2,0,3,3,2,1005.0,5,0.0,262.0,1267.0,1,0,1,4,0,1296,1.0,0.0,2,0,2,1,2,6,6,0,5,1,2001.0,0,2.0,471.0,4,4,2,192,25,0,0,0,0,3,4,4,0,6,2009,8,4,1296,220000.0
1141,20,3,60.0,392,1,2,3,3,0,0,0,12,2,2,0,2,5,7,1951,1951,1,1,6,6,3,0.0,3,4,1,3,3,2,0,852.0,5,0.0,100.0,952.0,1,4,1,4,0,952,1.0,0.0,1,0,2,1,3,4,6,0,5,5,1988.0,2,2.0,840.0,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2008,0,0,952,139000.0
934,20,3,63.0,628,1,2,3,3,0,2,0,5,2,2,0,2,7,5,2004,2004,1,1,12,13,1,210.0,2,4,2,2,3,0,2,20.0,5,0.0,1480.0,1500.0,1,0,1,4,0,1500,0.0,0.0,2,0,3,1,2,6,6,0,5,1,2004.0,1,2.0,570.0,4,4,2,192,36,0,0,0,0,3,4,4,0,8,2009,8,4,1500,190000.0
929,20,3,0.0,1368,1,2,3,3,0,4,0,5,2,2,0,2,8,5,2001,2001,3,1,12,13,3,0.0,2,4,2,2,3,0,5,0.0,5,0.0,1753.0,1753.0,1,0,1,4,0,1788,0.0,0.0,2,0,3,1,0,7,6,1,4,1,2001.0,1,2.0,522.0,4,4,2,202,151,0,0,0,0,3,4,4,0,6,2009,8,4,1788,236500.0
824,50,3,60.0,963,1,2,3,3,0,4,0,18,2,2,0,0,6,7,1940,1950,1,1,12,13,3,0.0,3,4,0,3,3,3,5,0.0,5,0.0,778.0,778.0,1,4,1,4,0,1489,0.0,0.0,2,0,3,1,3,7,6,1,2,5,1940.0,2,1.0,240.0,4,4,2,335,0,0,0,0,0,3,1,4,0,7,2009,8,4,1489,139500.0
1532,30,4,56.0,155,1,0,3,3,0,4,0,17,0,2,0,2,5,7,1920,1950,1,1,13,14,3,0.0,3,4,2,3,3,3,1,579.0,5,0.0,357.0,936.0,1,4,1,4,0,936,1.0,0.0,1,0,2,1,3,5,6,1,2,6,0.0,3,0.0,0.0,5,5,1,51,0,135,0,0,0,3,2,4,0,5,2010,8,4,936,154126.270249525
1215,85,3,69.0,1035,1,2,0,3,0,4,0,12,2,2,0,6,5,5,1962,1962,1,1,8,8,3,0.0,3,4,1,3,3,0,1,784.0,5,0.0,141.0,925.0,1,4,1,4,0,999,1.0,0.0,1,0,3,1,3,6,6,0,5,1,1962.0,2,1.0,300.0,4,4,2,150,72,0,0,0,0,3,4,4,0,5,2006,8,4,999,134500.0
505,160,3,24.0,40,1,2,3,3,0,4,0,13,2,2,4,5,6,5,1974,1974,1,1,9,2,3,0.0,3,4,1,3,3,3,0,257.0,4,495.0,103.0,855.0,1,4,1,4,0,1322,0.0,1.0,2,1,3,1,3,6,6,1,1,1,1974.0,2,2.0,440.0,4,4,2,260,0,0,0,0,0,3,4,4,0,6,2009,8,4,1322,147000.0
2886,60,3,78.0,1748,1,2,3,3,0,4,0,6,2,2,0,5,5,7,1950,1963,1,1,13,14,1,405.0,3,2,1,2,3,3,2,760.0,5,0.0,408.0,1168.0,1,2,1,4,0,2315,1.0,0.0,2,0,4,1,3,9,6,3,2,1,1950.0,0,1.0,342.0,4,4,2,0,0,0,0,192,0,3,4,4,0,7,2006,8,4,2315,208353.269558209
1997,60,3,0.0,1213,1,2,3,3,0,2,0,15,2,2,0,5,9,5,2000,2000,3,1,12,13,1,295.0,2,4,2,0,3,2,5,0.0,5,0.0,1519.0,1519.0,1,0,1,4,0,2172,0.0,0.0,2,1,4,1,0,8,6,1,4,3,2000.0,1,3.0,687.0,4,4,2,162,153,0,0,0,0,3,4,4,0,6,2008,8,4,2172,196400.046680661
1959,90,3,60.0,751,1,2,3,3,0,2,0,12,2,2,2,5,5,5,1974,1974,1,1,12,13,3,0.0,3,4,1,2,3,2,5,0.0,5,0.0,896.0,896.0,1,4,1,4,0,1792,0.0,0.0,2,2,4,2,3,8,6,0,5,5,1982.0,2,2.0,480.0,4,4,2,0,45,0,0,0,0,3,4,4,0,6,2008,8,4,1792,192463.969983091
1385,50,3,60.0,763,1,2,3,3,0,4,0,7,2,2,0,0,6,5,1939,1950,1,1,14,15,3,0.0,3,4,0,3,3,2,4,204.0,5,0.0,356.0,560.0,1,4,1,4,0,1258,0.0,0.0,1,0,2,1,3,6,6,0,5,5,1939.0,2,1.0,280.0,4,4,1,0,0,0,0,0,0,3,2,4,0,10,2009,8,4,1258,105000.0
895,90,3,64.0,338,1,2,3,0,0,4,0,20,2,2,2,2,5,5,1979,1979,1,1,9,10,3,0.0,3,4,3,4,4,4,6,0.0,6,0.0,0.0,0.0,1,4,1,4,0,1535,0.0,0.0,2,0,4,2,3,8,6,0,5,1,1979.0,2,2.0,400.0,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2009,8,2,1535,118858.0
829,60,3,0.0,1914,1,2,1,2,0,1,2,4,2,2,0,5,5,5,1967,1967,0,5,9,10,3,0.0,3,4,2,3,1,1,3,249.0,0,764.0,0.0,1013.0,1,4,1,4,0,2126,0.0,1.0,2,1,3,1,3,7,3,0,5,1,1967.0,0,2.0,538.0,4,4,2,486,0,0,0,225,0,3,4,4,0,6,2009,8,0,2126,185000.0
2843,60,3,50.0,598,1,2,0,3,0,4,0,5,2,2,0,5,6,6,1977,1977,1,1,6,10,1,62.0,3,4,1,2,3,0,2,509.0,5,0.0,166.0,675.0,1,4,1,4,0,1388,0.0,0.0,1,1,3,1,3,6,6,0,5,1,1977.0,2,1.0,317.0,4,4,2,406,36,0,0,0,0,3,4,4,0,12,2006,8,4,1388,186313.89385619
1684,60,3,63.0,1199,1,2,3,3,0,4,0,8,6,2,0,5,7,5,2005,2005,1,1,12,13,3,0.0,2,4,2,2,1,3,5,0.0,5,0.0,728.0,728.0,1,0,1,4,0,1456,0.0,0.0,2,1,3,1,2,8,6,1,2,1,2005.0,0,2.0,390.0,4,4,2,100,0,0,0,0,0,3,4,4,0,6,2009,8,4,1456,182084.790901946
2504,50,3,104.0,1898,1,2,3,3,0,4,0,20,1,2,0,0,6,5,1984,1984,1,1,13,14,3,0.0,3,4,1,3,3,3,5,0.0,5,0.0,1105.0,1105.0,1,0,1,4,0,1822,0.0,0.0,2,0,4,1,2,7,3,1,3,1,1984.0,2,2.0,515.0,4,4,1,0,195,1012,0,0,444,3,4,4,0,4,2007,8,4,1822,220514.993999535
2488,50,3,70.0,327,1,2,3,3,0,4,0,19,2,2,0,0,7,8,1940,1998,1,1,13,14,3,0.0,3,4,0,3,3,3,0,258.0,5,0.0,422.0,680.0,1,0,1,0,0,1302,0.0,0.0,1,1,2,1,2,6,6,2,2,1,1940.0,2,1.0,224.0,4,4,2,0,0,0,0,126,0,3,2,4,0,7,2007,8,4,1302,163899.981149274
2448,70,4,53.0,958,1,1,3,3,0,4,0,17,2,2,0,5,6,6,1927,1950,2,1,13,14,3,0.0,3,4,0,3,3,3,3,196.0,4,210.0,322.0,728.0,1,4,1,4,0,1642,0.0,1.0,1,1,4,1,3,9,6,1,2,5,1927.0,2,1.0,374.0,4,4,2,0,0,0,0,0,0,3,4,4,0,3,2007,8,0,1642,191745.386377068
653,60,3,70.0,685,1,2,3,3,0,4,0,5,2,2,0,5,7,5,1996,1996,1,1,12,13,3,0.0,2,4,2,2,3,3,5,0.0,5,0.0,880.0,880.0,1,0,1,4,0,1716,0.0,0.0,2,1,2,1,2,7,6,1,4,1,1996.0,1,2.0,512.0,4,4,2,0,120,0,0,0,0,3,4,4,0,7,2009,8,4,1716,191000.0
173,160,3,44.0,197,1,2,0,3,0,4,0,22,2,2,4,5,7,7,1987,1987,1,1,6,6,3,0.0,2,2,2,2,1,3,2,495.0,4,215.0,354.0,1064.0,1,2,1,4,0,1767,1.0,0.0,2,0,2,1,2,5,6,1,4,1,1987.0,1,2.0,504.0,2,4,2,441,35,0,0,0,0,3,4,4,0,6,2006,8,4,1767,239000.0
39,20,3,68.0,502,1,2,3,3,0,4,0,12,2,2,0,2,5,7,1953,2007,1,1,12,13,3,0.0,3,2,1,3,3,3,2,731.0,5,0.0,326.0,1057.0,1,4,1,4,0,1057,1.0,0.0,1,0,3,1,2,5,6,0,5,5,1953.0,2,1.0,246.0,4,4,2,0,52,0,0,0,0,3,4,4,0,1,2010,8,0,1057,109000.0
